trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.5, 'e': 0.5992839343063775}",20,0,-63.85520822132054,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
920,False,"{'a': 0.5, 'e': 0.5984750868647362}",25,6,-79.62888161229223,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
921,False,"{'a': 0.5, 'e': 0.5976656289187106}",20,0,-23.319329978094046,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
922,False,"{'a': 0.5, 'e': 0.5968555612940288}",20,11,-24.63080586302964,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.5960448848170408}",25,6,-46.70346544855103,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.5952336003147173}",25,0,-57.398526957124375,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
925,False,"{'a': 0.5, 'e': 0.5944217086146499}",25,3,-47.516282847852025,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
926,False,"{'a': 0.5, 'e': 0.593609210545049}",20,0,-82.06603257214864,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
927,False,"{'a': 0.5, 'e': 0.5927961069347439}",25,1,-81.62172601202894,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 2}",1
928,False,"{'a': 0.5, 'e': 0.5919823986131816}",20,0,-46.310423443151656,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
929,False,"{'a': 0.5, 'e': 0.5911680864104256}",20,3,-100.25548822075568,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
930,False,"{'a': 0.5, 'e': 0.5903531711571561}",35,18,-40.90024814935028,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
931,False,"{'a': 0.5, 'e': 0.5895376536846678}",20,4,-37.44525164633104,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
932,False,"{'a': 0.5, 'e': 0.5887215348248702}",25,0,-57.40098673149456,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
933,False,"{'a': 0.5, 'e': 0.587904815410286}",20,7,-18.617757323594724,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.5870874962740504}",20,0,-15.80953745689324,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
935,False,"{'a': 0.5, 'e': 0.586269578249911}",20,0,-32.05290570860595,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
936,False,"{'a': 0.5, 'e': 0.5854510621722254}",25,5,-68.40755840102253,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
937,False,"{'a': 0.5, 'e': 0.5846319488759623}",20,2,-99.22361592813756,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 1}",1
938,False,"{'a': 0.5, 'e': 0.5838122391966988}",25,15,8.623104707620715,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.5829919339706205}",25,11,-12.983011585583398,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.5821710340345212}",25,0,-34.40854756469724,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
941,False,"{'a': 0.5, 'e': 0.5813495402258003}",20,0,-142.24245396117837,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
942,False,"{'a': 0.5, 'e': 0.580527453382464}",35,14,-11.086240289681337,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.579704774343123}",25,11,4.10038430387169,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.5788815039469917}",20,14,-22.814397065925235,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.5780576430338884}",20,11,8.159959268682487,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.5772331924442337}",20,0,-62.674181738133484,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
947,False,"{'a': 0.5, 'e': 0.5764081530190495}",25,0,-22.982987036728343,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
948,False,"{'a': 0.5, 'e': 0.5755825255999583}",20,5,-10.596919424281891,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.5747563110291826}",20,0,-74.2852577672486,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
950,False,"{'a': 0.5, 'e': 0.5739295101495439}",20,6,-84.53263139025546,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
951,False,"{'a': 0.5, 'e': 0.5731021238044616}",20,11,-16.334177007827307,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.5722741528379526}",25,0,-110.62657544119445,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
953,False,"{'a': 0.5, 'e': 0.5714455980946299}",25,13,-8.138816721193141,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.5706164604197022}",30,0,-86.87306383488557,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.5697867406589726}",30,6,-109.31088467709871,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 2}",1
956,False,"{'a': 0.5, 'e': 0.5689564396588382}",20,0,-61.94141419059866,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
957,False,"{'a': 0.5, 'e': 0.5681255582662892}",20,4,-52.971915638079125,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
958,False,"{'a': 0.5, 'e': 0.5672940973289075}",30,6,-22.743545623507362,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.5664620576948661}",20,5,7.782312938275696,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.565629440212929}",30,18,7.508320373241652,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.5647962457324488}",20,3,-81.35865326138767,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
962,False,"{'a': 0.5, 'e': 0.5639624751033675}",30,0,-84.52565442297846,"{0: 18, 1: 8, 2: 3, 3: 0, 4: 1}",0
963,False,"{'a': 0.5, 'e': 0.5631281291762141}",20,15,3.366018861323393,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.562293208802105}",25,0,-32.96233783463223,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.5614577148327424}",25,0,-61.44043307763438,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
966,False,"{'a': 0.5, 'e': 0.5606216481204135}",20,0,-17.06286698940072,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
967,False,"{'a': 0.5, 'e': 0.55978500951799}",25,5,-49.897535492485865,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.558947799878927}",20,4,-55.3628551961696,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
969,False,"{'a': 0.5, 'e': 0.5581100200572616}",20,0,-127.7679177700351,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
970,False,"{'a': 0.5, 'e': 0.5572716709076132}",35,20,-8.898436040254172,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.5564327532851816}",25,13,-17.20650350670938,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.5555932680457467}",25,11,10.205614905267662,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.5547532160456673}",25,0,-113.31671642186954,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
974,False,"{'a': 0.5, 'e': 0.5539125981418801}",20,0,-158.78980428985543,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
975,False,"{'a': 0.5, 'e': 0.5530714151918997}",20,16,8.847567187154159,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.5522296680538167}",20,1,-16.96247441959337,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.5513873575862971}",20,0,-11.128547974292818,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
978,False,"{'a': 0.5, 'e': 0.5505444846485819}",25,13,-60.088282841984565,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
979,False,"{'a': 0.5, 'e': 0.5497010501004855}",35,0,-50.01731627532972,"{0: 31, 1: 1, 2: 1, 3: 0, 4: 2}",0
980,False,"{'a': 0.5, 'e': 0.5488570548023958}",25,3,-94.31416552818918,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 2}",1
981,False,"{'a': 0.5, 'e': 0.5480124996152719}",20,14,6.870467506632626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.5, 'e': 0.5471673854006448}",35,17,-26.193250792685152,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
983,False,"{'a': 0.5, 'e': 0.5463217130206152}",25,0,-58.091374168422135,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
984,False,"{'a': 0.5, 'e': 0.5454754833378536}",25,8,-21.056719603836928,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.5446286972155987}",25,15,8.847778713681315,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.5437813555176569}",20,0,-36.23828305022908,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
987,False,"{'a': 0.5, 'e': 0.5429334591084017}",30,0,3.3764162451228454,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
988,False,"{'a': 0.5, 'e': 0.5420850088527718}",25,11,-36.23643618146079,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
989,False,"{'a': 0.5, 'e': 0.5412360056162715}",20,0,-9.765956157647949,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
990,False,"{'a': 0.5, 'e': 0.5403864502649687}",30,8,-35.32732158828437,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
991,False,"{'a': 0.5, 'e': 0.539536343665495}",25,0,-81.75307576564597,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
992,False,"{'a': 0.5, 'e': 0.5386856866850436}",25,16,-0.8205920551806614,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.5378344801913701}",25,0,-31.607607244302184,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
994,False,"{'a': 0.5, 'e': 0.5369827250527901}",20,8,-56.07698658757679,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
995,False,"{'a': 0.5, 'e': 0.5361304221381787}",20,6,3.7547862087754065,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.5352775723169703}",20,8,-45.00950827056223,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
997,False,"{'a': 0.5, 'e': 0.5344241764591566}",20,12,17.32673710280688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.5335702354352869}",30,5,-39.53418055921072,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.5327157501164664}",20,5,-82.18472063184608,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
1000,False,"{'a': 0.5, 'e': 0.5318607213743555}",30,17,-18.558475772106043,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1001,False,"{'a': 0.5, 'e': 0.5310051500811687}",20,6,-77.19307503474984,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
1002,False,"{'a': 0.5, 'e': 0.5301490371096742}",25,0,-47.73443196186672,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1003,False,"{'a': 0.5, 'e': 0.5292923833331931}",20,3,-26.14328337244486,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1004,False,"{'a': 0.5, 'e': 0.5284351896255977}",30,2,-34.60924519075521,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 1}",1
1005,False,"{'a': 0.5, 'e': 0.5275774568613111}",20,6,7.800516186129908,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.5267191859153066}",30,4,-168.50256825140312,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 4}",1
1007,False,"{'a': 0.5, 'e': 0.525860377663106}",25,3,-74.45461407662492,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 2}",1
1008,False,"{'a': 0.5, 'e': 0.5250010329807799}",25,16,17.429423609317976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.5241411527449457}",20,0,-14.19912879728211,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1010,False,"{'a': 0.5, 'e': 0.5232807378327669}",20,0,-97.87882868782795,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1011,False,"{'a': 0.5, 'e': 0.5224197891219529}",20,5,-27.724043441181273,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1012,False,"{'a': 0.5, 'e': 0.521558307490757}",20,6,-20.613162817978267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1013,False,"{'a': 0.5, 'e': 0.5206962938179772}",25,5,20.650214569407066,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.5198337489829532}",20,0,-96.47831377199861,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1015,False,"{'a': 0.5, 'e': 0.5189706738655668}",20,0,-106.56547703003531,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1016,False,"{'a': 0.5, 'e': 0.5181070693462412}",20,3,-41.362733031741975,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1017,False,"{'a': 0.5, 'e': 0.5172429363059388}",25,5,10.328703120866113,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1018,False,"{'a': 0.5, 'e': 0.5163782756261621}",35,10,-27.174516090906263,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.5155130881889513}",25,0,-45.71266025559881,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.5146473748768838}",20,1,-117.475509647294,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
1021,False,"{'a': 0.5, 'e': 0.5137811365730739}",25,0,-90.04635062187191,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1022,False,"{'a': 0.5, 'e': 0.5129143741611709}",25,0,8.899631089872344,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1023,False,"{'a': 0.5, 'e': 0.5120470885253596}",20,3,-30.638032267785732,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
1024,False,"{'a': 0.5, 'e': 0.5111792805503576}",25,18,3.412104482939082,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.5, 'e': 0.5103109511214159}",20,0,-78.02390962518803,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1026,False,"{'a': 0.5, 'e': 0.5094421011243171}",30,0,-66.9591719595524,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
1027,False,"{'a': 0.5, 'e': 0.5085727314453751}",20,6,-54.20624819504958,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1028,False,"{'a': 0.5, 'e': 0.5077028429714339}",25,0,-153.47660557875452,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
1029,False,"{'a': 0.5, 'e': 0.5068324365898667}",25,0,-31.55185792806236,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
1030,False,"{'a': 0.5, 'e': 0.5059615131885749}",25,0,-28.375028984228802,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1031,False,"{'a': 0.5, 'e': 0.5050900736559872}",20,15,9.074557194597778,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.5042181188810592}",30,0,-126.43890021140005,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
1033,False,"{'a': 0.5, 'e': 0.5033456497532719}",20,8,-21.73122625282732,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.502472667162631}",20,12,-0.6704786772965117,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.5015991719996659}",25,0,-18.22777252995166,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1036,False,"{'a': 0.5, 'e': 0.5007251651554289}",20,0,-64.67936805364582,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1037,False,"{'a': 0.5, 'e': 0.4998506475214941}",20,3,-37.09745721293705,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1038,False,"{'a': 0.5, 'e': 0.4989756199899574}",20,0,-210.24433657997616,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 5}",0
1039,False,"{'a': 0.5, 'e': 0.49810008345343393}",20,0,-16.13792552907862,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1040,False,"{'a': 0.5, 'e': 0.4972240388050586}",30,4,-54.26098838537278,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 2}",1
1041,False,"{'a': 0.5, 'e': 0.49634748693848435}",25,0,-40.60313410434724,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1042,False,"{'a': 0.5, 'e': 0.4954704287478816}",20,0,-32.529415576583844,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1043,False,"{'a': 0.5, 'e': 0.4945928651279376}",20,14,6.633715938671637,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.49371479697385473}",20,10,-45.01162083603565,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1045,False,"{'a': 0.5, 'e': 0.49283622518135034}",25,13,2.6388613122296447,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.49195715064665535}",30,0,-135.22917852076765,"{0: 22, 1: 0, 2: 3, 3: 3, 4: 2}",0
1047,False,"{'a': 0.5, 'e': 0.4910775742665135}",20,9,-11.622628392749267,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.4901974969381809}",30,2,15.04556368388715,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.48931691955942413}",25,0,-72.09122805801861,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
1050,False,"{'a': 0.5, 'e': 0.48843584302852017}",20,0,-46.7613101338535,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1051,False,"{'a': 0.5, 'e': 0.48755426824425513}",30,0,-83.69997580984439,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
1052,False,"{'a': 0.5, 'e': 0.4866721961059231}",20,6,-62.715124850686166,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
1053,False,"{'a': 0.5, 'e': 0.4857896275133262}",20,6,9.688489099053749,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.48490656336677246}",25,0,-5.393409909088666,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1055,False,"{'a': 0.5, 'e': 0.4840230045670755}",25,2,-22.90107729259214,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.48313895201555346}",20,0,-24.386165387519117,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1057,False,"{'a': 0.5, 'e': 0.48225440661402824}",25,7,-35.72135787177425,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1058,False,"{'a': 0.5, 'e': 0.4813693692648248}",30,16,-2.7607517869280596,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.48048384087076956}",20,3,-10.207085106020195,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.4795978223351899}",20,0,-58.27935796240587,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1061,False,"{'a': 0.5, 'e': 0.4787113145619133}",30,12,-36.916919429313076,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.47782431845526596}",20,4,2.665175274405141,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.47693683492007305}",30,16,12.907549471343815,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.47604886486165615}",35,16,-11.15096326017637,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.4751604091858335}",20,0,-40.319664090758316,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1066,False,"{'a': 0.5, 'e': 0.4742714687989187}",30,16,8.461242088929284,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.47338204460771943}",30,0,-7.347406673139167,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1068,False,"{'a': 0.5, 'e': 0.4724921375195377}",20,0,-57.95804308082582,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1069,False,"{'a': 0.5, 'e': 0.4716017484421675}",25,0,-49.01000810562456,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1070,False,"{'a': 0.5, 'e': 0.47071087828389463}",20,2,-22.247538382757273,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.46981952795349563}",30,14,10.205226626647706,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.4689276983602367}",25,0,-12.073017446226325,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1073,False,"{'a': 0.5, 'e': 0.46803539041387354}",20,0,-77.81349197208,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1074,False,"{'a': 0.5, 'e': 0.4671426050246492}",20,0,-92.98884059430587,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
1075,False,"{'a': 0.5, 'e': 0.46624934310329397}",25,17,13.023412429331414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.4653556055610243}",25,18,4.223865547486769,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.4644613933095415}",25,13,-4.227883225960735,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.4635667072610319}",20,10,-10.510562378973288,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.46267154832816443}",20,6,14.095691732513057,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.46177591742409063}",25,16,-41.41551809391904,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1081,False,"{'a': 0.5, 'e': 0.4608798154624435}",20,0,-42.05680146867767,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
1082,False,"{'a': 0.5, 'e': 0.45998324335733637}",20,0,14.459271599212126,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 0.4590862020233628}",30,17,-7.20898655120751,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.45818869237559434}",25,0,5.177726233898559,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1085,False,"{'a': 0.5, 'e': 0.45729071532958054}",30,19,-34.94228057372759,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1086,False,"{'a': 0.5, 'e': 0.45639227180134767}",25,10,-35.22629750404778,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1087,False,"{'a': 0.5, 'e': 0.4554933627073977}",30,12,-30.73393886629267,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1088,False,"{'a': 0.5, 'e': 0.45459398896470815}",20,3,15.937799501753712,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.4536941514907299}",25,9,-18.009072877673898,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.452793851203387}",20,4,2.4999157880058647,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.45189308902107583}",20,1,-11.654465194861325,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1092,False,"{'a': 0.5, 'e': 0.4509918658626635}",25,6,-2.092912617608447,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.45009018264748807}",30,20,6.087924325286093,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.4491880402953564}",25,0,-41.25027611356457,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1095,False,"{'a': 0.5, 'e': 0.4482854397265438}",20,2,-133.72667851055135,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 3}",1
1096,False,"{'a': 0.5, 'e': 0.4473823818617929}",20,11,7.0898825263317935,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.446478867622313}",25,18,-12.293518252993826,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.44557489792977906}",20,2,-16.027176564486997,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.4446704737063304}",25,0,-22.831273205983322,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1100,False,"{'a': 0.5, 'e': 0.4437655958745701}",25,0,-20.571433539644485,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1101,False,"{'a': 0.5, 'e': 0.4428602653575639}",30,15,-55.25456596802162,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
